Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,Patent number,Month,Year,URL,Number of additional authors,Non-English,Interdisciplinary,Forensic science,Criminology,Propose double weighting,Is reserve output,Research group,Open access status,Citations applicable,Citation count,Cross-referral requested,Supplementary information,Delayed by COVID19,clickable DOI,Pdf number,File,T1 - Communication and Interaction,T2 - Philosophy of Education,T3 - Methodological Depth,T4 - Citizenship and Culture,T5 - Developmental Psychology,T6 - Health and Medicine,T7 - Mathematics,T8 - Gender,T9 - Regional issues and international development,T10 - Psychiatry and Psychopathology,T11 - Non-English Components,T12 - Language and Linguistics,T13 - Technology Enhanced Learning,T14 - Critical and Social Theory,"T15 - History, Religion and Race",T16 - Early Childhood and Families,T17 - Leadership and Management,T18 - New Materialism,T19 - Clinical Psychology and Developmental Disorders,T20 - Claims of Significance,T21 - Sports and Health,T22 - Analysing large-scale data,T23 - Schooling Systems,T24 - Affective Factors,T25 - Children's Social Care,T26 - Education Policy,T27 - Higher Education,T28 - Training and Employment,T29 - Special Educational Needs and Disabilities,T30 - Teacher Education and Professional Development,T31 - Science Education,T32 - Interviews and Focus Groups,T33 - Systematic Reviews and Meta-Analyses,T34 - Cognitive Processing,T35 - Reading,,,
10007143,University of Durham,C,23,Education,,,,D,‘My language … I don’t know how to talk about it’: children’s views on language diversity in primary schools in France and England,,,Language and Intercultural Communication,17,4,437,,,14708477,,,2017,https://doi.org/10.1080/14708477.2017.1368145,,,,,,,,"A - Assessment, Evaluation and Educational Effectiveness",Compliant,,,,,,https://doi.org/10.1080/14708477.2017.1368145,12693,12693,0.0157554710,0.0006781688,0.0002997072,0.1401765591,0.0000089405,0.0000086947,0.0000088590,0.0260319135,0.0000147670,0.0000135612,0.0734459992,0.1966217430,0.0000152405,0.2233118573,0.0207865773,0.0677995003,0.0002281630,0.0021238291,0.0000057009,0.0000147406,0.0000082742,0.0000261488,0.0997075046,0.0000140352,0.0000190384,0.0000383606,0.0000272930,0.0000165362,0.0002175535,0.0002520527,0.0000100823,0.1322822318,0.0000106176,0.0000111612,0.0000091167,,,
10003863,Leeds Trinity University,C,23,Education,,,,D,Translanguaging space and creative activity: theorising collaborative arts-based learning,,,Language and Intercultural Communication,18,1,54,,,1747-759X,,November,2018,,3,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14708477.2017.1401120,12694,12694,0.1361369064,0.0000545291,0.0565221289,0.0065918492,0.0000100166,0.0000097412,0.0000099254,0.0000141883,0.0000165444,0.0000151935,0.0256298547,0.1356561081,0.0171785952,0.1011443242,0.0000147263,0.0061387091,0.0089539308,0.3507818357,0.0000063871,0.0016621401,0.0000092702,0.0000292963,0.0047432313,0.0000157245,0.0136565104,0.0000429779,0.0070832577,0.0000185266,0.0000086502,0.0423633792,0.0000112958,0.0854356313,0.0000118956,0.0000125046,0.0000102140,,,
10007784,University College London,C,23,Education,,,,D,The bureaucratic distortion of academic work: a transdisciplinary analysis of the UK Research Excellence Framework in the age of neoliberalism,,,Language and Intercultural Communication,18,5,533,,,1470-8477,,August,2018,,1,,,,,,Yes,,Compliant,,,,,,https://doi.org/10.1080/14708477.2018.1501847,12695,12695,0.0733792268,0.1626925367,0.1772432613,0.0000080143,0.0000085873,0.0000083512,0.0000085091,0.0018260573,0.0000141837,0.0000130255,0.0370884345,0.0421308446,0.0000146385,0.0802623420,0.0008187998,0.0000226216,0.0000176063,0.0179618869,0.0000054757,0.0391136415,0.0004110348,0.0000251159,0.0004386185,0.0000134808,0.0010260049,0.2463232809,0.1066428470,0.0123100504,0.0000074159,0.0000405522,0.0000096840,0.0000841949,0.0000101982,0.0000107203,0.0000087565,,,
10007784,University College London,C,23,Education,,,,D,‘Even the dead will not be safe’: the long war over school English,,,Language and Intercultural Communication,18,5,562,,,1470-8477,,August,2018,,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14708477.2018.1501849,12696,12696,0.0730454104,0.0917332234,0.0000974396,0.0097913282,0.0000096930,0.0000094265,0.0000096047,0.0088860321,0.0136657056,0.0000147027,0.0000049536,0.0536980649,0.0000165234,0.0173437253,0.2363814803,0.0070778771,0.0027498124,0.0120848804,0.0000061808,0.0432400176,0.0000089707,0.0000283499,0.0889906228,0.0000152166,0.0000206409,0.1128790736,0.0000295903,0.0004729180,0.0000083708,0.1165231767,0.0000109309,0.1092926013,0.0018314708,0.0000121007,0.0000098841,,,
10007850,The University of Bath,C,23,Education,,,,D,Developing intercultural competence in a ‘comfortable’ third space : postgraduate studies in the UK,,,Language and Intercultural Communication,19,1,9,,,1470-8477,,November,2018,,3,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14708477.2018.1545028,12697,12697,0.0286706527,0.0192371147,0.0234123046,0.0871730292,0.0000103449,0.0000100605,0.0000102507,0.0041421669,0.0199262697,0.0000156915,0.0000052868,0.0738195391,0.0000176346,0.1488910329,0.0002580039,0.0000272517,0.0000212099,0.0068277663,0.0000065965,0.0803821730,0.0000095740,0.0000302565,0.0000428034,0.0000162399,0.0000220291,0.0000443866,0.1250709616,0.0000191339,0.0000089337,0.0869694319,0.0000116661,0.2948544544,0.0000122856,0.0000129145,0.0000105488,,,
10002718,Goldsmiths' College,C,23,Education,,,,D,"A moving story from Dhaka to London: revealing
vibrant identities in young people’s intercultural
encounters with mobile art, embroidery and
artefacts",,,Language and Intercultural Communication,20,5,482,,,1470-8477,,,2020,http://research.gold.ac.uk/id/eprint/28895/,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14708477.2020.1775846,12698,12698,0.0265811856,0.0004940455,0.0007588626,0.1748764514,0.0011161886,0.0000091720,0.0000093454,0.0166147183,0.0000155776,0.0000143056,0.0000048199,0.0670785028,0.0566820496,0.0241799582,0.0000138657,0.0217172874,0.0000193366,0.4267925077,0.0000060139,0.0323328622,0.0000087284,0.0000275843,0.0288147121,0.0000148056,0.0000200835,0.0000404664,0.0217212338,0.0002387955,0.0000081447,0.0279348210,0.0031095561,0.0687114206,0.0000112005,0.0000117739,0.0000096171,,,
10002718,Goldsmiths' College,C,23,Education,,,,D,"Syncretising ways of doing, seeing and becoming in children's faith-inspired text-making and conversations around texts at home",,,Language and Intercultural Communication,20,5,433,,,1470-8477,,,2020,http://research.gold.ac.uk/id/eprint/29158/,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14708477.2020.1781875,12699,12699,0.1227247583,0.0000417951,0.0011583171,0.0007279246,0.0000076775,0.0000074664,0.0003679872,0.0055967601,0.0133467292,0.0000116454,0.0131577821,0.0515416309,0.0174915022,0.1903233324,0.2711969997,0.0803848944,0.0000157409,0.1158839683,0.0000048956,0.0265005650,0.0000071053,0.0000224548,0.0054374617,0.0003724321,0.0000163488,0.0002131313,0.0000234373,0.0000142002,0.0000066302,0.0285062507,0.0000086580,0.0548529863,0.0000091177,0.0000095845,0.0000078288,,,
10007850,The University of Bath,C,23,Education,,,,D,"European universities as complete organizations? Understanding identity, hierarchy and rationality in public organizations",,,Public Management Review,17,10,1444,,,1471-9037,,July,2014,,23,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1080/14719037.2014.943268,12700,12700,0.0000146221,0.0014014926,0.1272499463,0.0001770203,0.0000072540,0.0000070545,0.0000071879,0.0000102751,0.0075029976,0.0000110030,0.0475035600,0.0000069314,0.0000123656,0.0448163419,0.0000106647,0.0000191091,0.3577108973,0.0000206918,0.0000046255,0.0000119600,0.0000067134,0.1185154728,0.0000300142,0.0052891490,0.0000154470,0.1803262648,0.1091526308,0.0000134169,0.0000062644,0.0000342557,0.0000081804,0.0000711221,0.0000086148,0.0000090558,0.0000073969,,,
10007798,The University of Manchester,C,23,Education,,,,D,Learning with nature and learning from others: nature as setting and resource for early childhood education,,,Journal of Adventure Education and Outdoor Learning,15,1,1,,,1472-9679,,January,2015,,2,,,,,,,A - SEED,Out of scope for open access requirements,,,,,,https://doi.org/10.1080/14729679.2013.841095,12701,12701,0.0163319063,0.0240344110,0.0861388498,0.0000063616,0.0000068165,0.0000066290,0.0027264487,0.0000096553,0.0176092810,0.0000103394,0.0000034836,0.0001664954,0.0000116198,0.0230754635,0.0000100215,0.2164736303,0.0006539037,0.0609725936,0.0000043466,0.0000112386,0.0969554129,0.0000199366,0.0005081500,0.0000107008,0.0000145154,0.0357052377,0.0000208089,0.0001725897,0.0001658686,0.1321773386,0.0035272914,0.2731561415,0.0000080952,0.0068877365,0.0024066811,,,
10007842,The University of Cumbria,C,23,Education,,,,D,Becoming animate in education: immanent materiality and outdoor learning for sustainability,,,Journal of Adventure Education and Outdoor Learning,14,3,198-216,,,1754-0402,,,2014,https://www.tandfonline.com/doi/full/10.1080/14729679.2014.919866,1,,Yes,,,,,,Out of scope for open access requirements,,,14,,,https://doi.org/10.1080/14729679.2014.919866,12702,12702,0.0000156792,0.2956042208,0.0460828824,0.0000072594,0.0047542940,0.0000075645,0.0000077075,0.0000110179,0.0053070381,0.0007420316,0.0000039752,0.0000074325,0.0000132595,0.0491516032,0.0071312091,0.0000204906,0.0000159478,0.3059898867,0.0000049599,0.0000128246,0.1670480368,0.0002053083,0.0000321840,0.0060366345,0.0000165637,0.0244961857,0.0000237454,0.0000143868,0.0011020671,0.0420251396,0.0407192711,0.0011716135,0.0012871456,0.0009225019,0.0000079317,,,
10007842,The University of Cumbria,C,23,Education,,,,D,Steering a course towards eudaimonia: the effects of sail training on well-being and character,,,Journal of Adventure Education and Outdoor Learning,17,3,179-190,,,1754-0402,,,2017,https://www.tandfonline.com/doi/full/10.1080/14729679.2017.1294490,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14729679.2017.1294490,12703,12703,0.0095095431,0.0957208002,0.0715282219,0.0000104790,0.0068628854,0.0000109195,0.0000111259,0.0000159045,0.0000185456,0.0071322137,0.0000057382,0.0000107289,0.0000191403,0.0770120616,0.0000165075,0.0000295785,0.0076652538,0.0013496546,0.0002706850,0.0616834271,0.3763244863,0.0000328399,0.0232366823,0.0479792269,0.0240047101,0.0029469544,0.0002978020,0.0184675369,0.0000096965,0.0387912390,0.0000126621,0.1289739479,0.0000133345,0.0000140172,0.0000114495,,,
10007799,University of Newcastle upon Tyne,C,23,Education,,,,D,Steering a course towards Eudaimonia: The effects of sail training on well-being and character,,,Journal of Adventure Education and Outdoor Learning,17,3,179,,,1472-9679,,March,2017,https://doi.org/10.1080/14729679.2017.1294490,1,,,,,,,A - Centre for Learning and Teaching,Compliant,,,,,,https://doi.org/10.1080/14729679.2017.1294490,12704,12704,0.0002861584,0.0841256880,0.0675753427,0.0000104790,0.0116063404,0.0000109195,0.0000111259,0.0000159045,0.0000185456,0.0142473962,0.0000057382,0.0000107289,0.0000191403,0.0659440000,0.0000165075,0.0018742554,0.0050300011,0.0026672810,0.0000071597,0.0653727810,0.3681552027,0.0013504663,0.0187567526,0.0406005191,0.0361268728,0.0087445105,0.0053047823,0.0139876072,0.0000096965,0.0627720392,0.0000126621,0.1252845940,0.0000133345,0.0000140172,0.0000114495,,,
10007842,The University of Cumbria,C,23,Education,,,,D,"Changes in outdoor learning in primary schools in England, 1995 and 2017: lessons for good practice",,,Journal of Adventure Education and Outdoor Learning,19,4,329-342,,,1754-0402,,,2018,https://www.tandfonline.com/doi/full/10.1080/14729679.2018.1548363,0,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14729679.2018.1548363,12705,12705,0.0000219281,0.0000592209,0.0524493041,0.0000101526,0.0000108785,0.0033296980,0.0000107794,0.0000154091,0.0025711361,0.0000165007,0.0000055594,0.0000103947,0.0000185441,0.0000607284,0.0000159933,0.0237731213,0.0000223037,0.0000310306,0.0000069367,0.0500600324,0.2479226994,0.0191805784,0.2124686046,0.0000170775,0.0000231652,0.0503440892,0.0071820800,0.0010413880,0.0051157309,0.2426023502,0.0000122677,0.0815527240,0.0000129192,0.0000135806,0.0000110928,,,
10007790,University of Edinburgh,C,23,Education,,,,D,Rethinking context : Digital technologies and children’s everyday lives,,,Children's Geographies,14,2,190,,,1473-3285,,December,2015,,0,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1080/14733285.2015.1127326,12706,12706,0.0250923423,0.0695042955,0.0803339741,0.0000099693,0.0000106821,0.0000103884,0.0000105848,0.0000151309,0.0027754327,0.0000162029,0.0000054591,0.0000102071,0.1624770580,0.1246615578,0.0000157046,0.2256654296,0.0000219011,0.2158901444,0.0000068115,0.0308547083,0.0035197994,0.0007833669,0.0002949065,0.0007688935,0.0050369090,0.0010486656,0.0000326096,0.0000197575,0.0000092249,0.0000504445,0.0000120463,0.0509984776,0.0000126860,0.0000133354,0.0000108926,,,
10007790,University of Edinburgh,C,23,Education,,,,D,When intersectionality met childhood studies : The dilemmas of a travelling concept,,,Children's Geographies,15,1,6,,,1473-3285,,November,2016,,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14733285.2016.1249824,12707,12707,0.0000175539,0.0194640799,0.0164384238,0.0043002339,0.0000087084,0.0000084690,0.0000086291,0.2364869672,0.0016494719,0.0000132092,0.0000044504,0.0000083212,0.0000148449,0.3411688915,0.0601022946,0.1788607132,0.0002222406,0.0390625715,0.0000055530,0.0286284016,0.0000080595,0.0000254701,0.0000360321,0.0000136709,0.0024711765,0.0231329858,0.0000265845,0.0000161070,0.0096136637,0.0000411241,0.0000098206,0.0381011831,0.0000103420,0.0000108715,0.0000088800,,,
10005790,Sheffield Hallam University,C,23,Education,,,,D,Whose space is it anyway? Learning about space to make space to learn,,,Children's Geographies,16,2,115,,,1473-3285,,June,2017,,1,,,,,,,,Not compliant,,,,,,https://doi.org/10.1080/14733285.2017.1334112,12708,12708,0.0019894660,0.0020304758,0.0444810648,0.0000111645,0.0002927274,0.0000116338,0.0000118538,0.0000169449,0.0000197588,0.0000181454,0.0000061136,0.0000114308,0.0061972139,0.0638003486,0.0000175874,0.1426599373,0.0000245268,0.3088751987,0.0064652142,0.0000197235,0.0000110712,0.0000349882,0.0974748182,0.0000187796,0.0062022956,0.0011743864,0.0000365191,0.0000221262,0.0061871524,0.0477864764,0.0000134905,0.2640360265,0.0000142068,0.0000149342,0.0000121985,,,
10007788,University of Cambridge,C,23,Education,,,,D,"Youth geographies of urban estrangement in the Canadian city: risk management, race relations and the ‘sacrificial stranger’",,,Children's Geographies,16,2,128,,,1473-3285,,June,2017,,1,,,,,,,,Not compliant,,,,,,https://doi.org/10.1080/14733285.2017.1334113,12709,12709,0.0025020606,0.0501572731,0.0156698214,0.2099079740,0.0000096165,0.0000093521,0.0000095289,0.0528269180,0.0207800856,0.0000145865,0.0000049145,0.0000091889,0.0000163928,0.1932510417,0.0523760388,0.0000253327,0.0002454142,0.1688494215,0.0000061320,0.0083666755,0.0000088998,0.0002538238,0.0124531709,0.0000150964,0.0968448549,0.0043295201,0.0000293565,0.0013719736,0.0000083046,0.0007225058,0.0000108446,0.1088806483,0.0000114204,0.0000120051,0.0000098060,,,
10007788,University of Cambridge,C,23,Education,,,,D,Over and under: children navigating terrain in the East Anglian fenlands,,,Children's Geographies,16,4,380,,,1473-3285,,June,2017,,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14733285.2017.1344768,12710,12710,0.0000208022,0.0577014101,0.0013147752,0.0000096313,0.0174492130,0.0004944498,0.0000102259,0.0046165480,0.0106741467,0.0000156535,0.0000052740,0.0000098610,0.0000175919,0.0514054621,0.0259313050,0.1230682650,0.0000211585,0.4573159684,0.0000065805,0.0002592217,0.0067913426,0.0043899065,0.0136062832,0.0000162006,0.0000219757,0.0002864859,0.0000315039,0.0009879149,0.0000089121,0.0068305257,0.0000116378,0.2149386571,0.0017077037,0.0000128832,0.0000105233,,,
10004180,Manchester Metropolitan University,C,23,Education,,,,D,"Vibrancy, repetition and movement: posthuman theories for reconceptualising young children in museums",,,Children's Geographies,16,5,503,,,1473-3285,,November,2017,https://e-space.mmu.ac.uk/619417/,3,,Yes,,,,,1 - Children and Childhood,Compliant,,,,,,https://doi.org/10.1080/14733285.2017.1409884,12711,12711,0.0182318064,0.0896130255,0.0512455889,0.0000099196,0.0321906180,0.0000103366,0.0000105320,0.0000150554,0.0000175556,0.0000161220,0.0000054319,0.0000101562,0.0007664904,0.0427165297,0.0015123700,0.0903315350,0.0000217919,0.5855065559,0.0000067775,0.0027615543,0.0000098367,0.0000310868,0.0000439779,0.0000166856,0.0000226336,0.0030390919,0.0012797333,0.0000196589,0.0000091789,0.0135208859,0.0379294928,0.0290412553,0.0000126227,0.0000132689,0.0000108383,,,
10007148,The University of Huddersfield,C,23,Education,,,,D,Childhoods past and present : Anxiety and idyll in reminiscences of childhood outdoor play and contemporary parenting practices,,,Children's Geographies,17,5,618,,,1473-3285,,April,2019,,2,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14733285.2019.1605047,12712,12712,0.0000232520,0.0341749109,0.0009281515,0.0000107655,0.0000115352,0.0002819491,0.0000114302,0.0203211695,0.0002897838,0.0000174969,0.0000058951,0.0000110223,0.0257391152,0.0582715746,0.0181559405,0.2477493153,0.0000236503,0.1638252007,0.0000073555,0.0349433265,0.0449520330,0.0078849389,0.0008599216,0.0000181085,0.0660829446,0.0065470394,0.0225058927,0.0002920665,0.0000099617,0.0000544733,0.0000130084,0.2456661775,0.0000136991,0.0002851315,0.0000117626,,,
10007814,Cardiff University / Prifysgol Caerdydd,C,23,Education,,,,D,Rewilding education? Exploring an imagined and experienced outdoor learning space,,,Children's Geographies,18,3,364,,,1473-3285,,September,2019,https://doi.org/10.1080/14733285.2019.1673880,0,,,,,,,,Compliant,,,,,,https://doi.org/10.1080/14733285.2019.1673880,12713,12713,0.0000238857,0.0050704837,0.0003972285,0.0000110590,0.0000118496,0.0000115238,0.0000117417,0.0000167847,0.0000195720,0.0000179738,0.0000060558,0.0000113227,0.0256062993,0.0192557246,0.0002955309,0.1432577515,0.0000242949,0.3663043795,0.0000075560,0.0461857603,0.0606388983,0.0000346574,0.0695764739,0.0000186021,0.0122620635,0.0214652956,0.0000361738,0.0000219169,0.0050162092,0.0167425446,0.0005695825,0.2070298558,0.0000140725,0.0000147930,0.0000120831,,,
10007167,University of York,C,23,Education,,,,D,Corrosive disadvantage : the impact of fracking on young people’s capabilities,,,Children's Geographies,0,,,1841094,,1473-3277,,November,2020,,2,,Yes,,,,,,Compliant,,,,,,https://doi.org/10.1080/14733285.2020.1841094,12714,12714,0.0000156907,0.0588691030,0.0271166213,0.0096899248,0.0027481596,0.0000075700,0.0000077132,0.0009244844,0.0741856873,0.0000118071,0.0000039781,0.0000074379,0.0000132692,0.0501009801,0.0000114440,0.0000205056,0.0000159594,0.0301663345,0.0000049636,0.0613972453,0.0294205678,0.0002054583,0.0027725830,0.0000122198,0.3348904628,0.0641581857,0.0009372212,0.0000143973,0.0000067222,0.0005848341,0.0454990116,0.2052390991,0.0009227028,0.0000097176,0.0000079375,,,
10007788,University of Cambridge,C,23,Education,,,,D,The future of universities in a global risk society,,,Globalizations,16,5,717,,,1474-7731,,March,2019,,0,,,,,,,,Exception within 3 months of publication,,,,,,https://doi.org/10.1080/14747731.2019.1583412,12715,12715,0.0028794646,0.2012625287,0.0578775766,0.0000067015,0.0000071806,0.0000069832,0.0011868171,0.0000101712,0.0414699556,0.0000108918,0.0091042272,0.0000068613,0.0000122406,0.0438575846,0.0000105568,0.0001874448,0.0320352023,0.0062560498,0.0000045788,0.0621989820,0.0000066455,0.0008636459,0.0000297107,0.0000112725,0.0005208774,0.4055112056,0.1075433223,0.0158549925,0.0000062011,0.0000339093,0.0000080977,0.0110247777,0.0000085276,0.0000089642,0.0001758510,,,
10007152,University of Bedfordshire,C,23,Education,,,,D,Informed design of educational technology for teaching and learning? Towards an evidence-informed model of good practice,,,"Technology, Pedagogy and Education",23,3,325,,,1475-939X,,August,2014,,1,,,,,,,5 - IREd -  Institute for Research in Education,Out of scope for open access requirements,,,,,,https://doi.org/10.1080/1475939X.2014.942749,12716,12716,0.0000177022,0.0025211667,0.3541907917,0.0000081960,0.0000087820,0.0000085405,0.0045431928,0.0000124395,0.0000145052,0.0000133208,0.0002106013,0.0000083915,0.2073648687,0.0124158182,0.0000129112,0.0000231344,0.0000180055,0.0006433902,0.0000055999,0.0509244444,0.0000081276,0.0008501382,0.0000363366,0.0000137864,0.0000187009,0.0070455300,0.0991672675,0.0000162431,0.0000075840,0.2240865407,0.0000099035,0.0011166699,0.0298968462,0.0047515674,0.0000089551,,,
